Description,Value
"Write file completed.",325.432320
"Write file completed.",200.577867
"Write file completed.",307.252816
"[getGroupStatus] MySQL connection established.",0.091191
"[getGroupStatus] MySQL connection established.",0.095527
"[getGroupStatus] MySQL connection established.",0.095238
"[getGroupStatus] MySQL connection established.",0.119371
"[getGroupStatus] MySQL connection established.",0.093246
"[getGroupStatus] MySQL connection established.",0.093488
"[getGroupStatus] MySQL connection established.",0.110063
"[getGroupStatus] MySQL connection established.",0.118020
"[getGroupStatus] MySQL connection established.",0.089488
"[getGroupStatus] MySQL connection established.",0.099078
"[getGroupStatus] MySQL connection established.",0.096133
"[getGroupStatus] MySQL connection established.",0.128691
"[getGroupStatus] MySQL connection established.",0.093414
"[getGroupStatus] MySQL connection established.",0.102438
"[getGroupStatus] MySQL connection established.",0.094340
"[getGroupStatus] MySQL connection established.",0.099387
"[getGroupStatus] MySQL connection established.",0.118379
"[getGroupStatus] MySQL connection established.",0.110770
"[getGroupStatus] MySQL connection established.",0.115227
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.283133
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.291199
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.295941
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.439012
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.309969
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.314840
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.370238
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.342633
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.293836
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.317070
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.309258
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.384582
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.299934
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.366930
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.316547
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.324785
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.385457
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.320113
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.379547
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.837527
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.142508
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.886988
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",6.677418
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.102090
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.051762
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",21.626203
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",79.167656
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.926887
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",24.193309
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.329777
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",2.585570
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",2.452926
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",13.345184
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",2.610294
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",7.643020
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",12.697047
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.311398
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",2.944133
"getGroupStatus completed.",1.450699
"getGroupStatus completed.",1.739684
"getGroupStatus completed.",1.478258
"getGroupStatus completed.",7.695391
"getGroupStatus completed.",1.722469
"getGroupStatus completed.",1.678992
"getGroupStatus completed.",22.343762
"getGroupStatus completed.",85.120070
"getGroupStatus completed.",1.520977
"getGroupStatus completed.",25.167086
"getGroupStatus completed.",1.969262
"getGroupStatus completed.",3.373160
"getGroupStatus completed.",3.092688
"getGroupStatus completed.",14.805020
"getGroupStatus completed.",3.303564
"getGroupStatus completed.",8.321316
"getGroupStatus completed.",13.490758
"getGroupStatus completed.",2.001270
"getGroupStatus completed.",3.724605
"Merge request completed.",10.595000
"Merge request completed.",5.414000
"Merge request completed.",8.548000
"Merge request completed.",12.698000
"Merge request completed.",11.468000
"Merge request completed.",10.926000
"Merge request completed.",10.026667
"Merge request completed.",11.974200
"Merge request completed.",11.387000
"Merge request completed.",7.942000
"Merge request completed.",10.981000
"Merge request completed.",11.678000
"Merge request completed.",11.639000
"Merge request completed.",10.449000
"Merge request completed.",9.555000
"Merge request completed.",106.586400
"Merge request completed.",159.689000
"Merge request completed.",8.212000
"Merge request completed.",11.834000
"Majority request completed.",4.637000
"Majority request completed.",1.745000
"Majority request completed.",1.804000
"Majority request completed.",1.907000
"Majority request completed.",1.845000
"Majority request completed.",1.755000
"Majority request completed.",1.422000
"Majority request completed.",1.027000
"Majority request completed.",1.873000
"Majority request completed.",1.681000
"Majority request completed.",2.061000
"Majority request completed.",2.090000
"Majority request completed.",1.830000
"Majority request completed.",1.766000
"Majority request completed.",1.154000
"Majority request completed.",3.698000
"Majority request completed.",3.581000
"Majority request completed.",1.392000
"Majority request completed.",1.548000
"Program completed. Total",114.092730
"Program completed. Total",317.613695
"Program completed. Total",118.086074
"Program completed. Total",437.169449
"Program completed. Total",257.883523
"Program completed. Total",195.508453
"Program completed. Total",414.877573
"Program completed. Total",444.433084
"Program completed. Total",143.707762
"Program completed. Total",457.479500
"Program completed. Total",313.324156
"Program completed. Total",415.569820
"Program completed. Total",304.207628
"Program completed. Total",251.044325
"Program completed. Total",263.584980
"Program completed. Total",367.495583
"Program completed. Total",368.821250
"Program completed. Total",210.523949
"Program completed. Total",320.490328
"[getClientID] MySQL connection established.",0.357621
"[getClientID] MySQL connection established.",0.376562
"[getClientID] MySQL connection established.",0.480250
"[getClientID] MySQL connection established.",0.667313
"[getClientID] MySQL connection established.",0.537438
"[getClientID] MySQL connection established.",0.592500
"[getClientID] MySQL connection established.",0.517652
"[getClientID] MySQL connection established.",0.493043
"[getClientID] MySQL connection established.",0.330539
"[getClientID] MySQL connection established.",0.273520
"[getClientID] MySQL connection established.",0.510680
"[getClientID] MySQL connection established.",0.396000
"[getClientID] MySQL connection established.",0.279789
"[getClientID] MySQL connection established.",0.543391
"[getClientID] MySQL connection established.",0.420168
"[getClientID] MySQL connection established.",0.400508
"[getClientID] MySQL connection established.",0.450305
"[getClientID] MySQL connection established.",0.471715
"[getClientID] MySQL connection established.",0.377336
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.391277
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.360113
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.376473
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",2.296867
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.354293
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.406012
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.399598
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.354121
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.395887
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.319664
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.354582
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.376855
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.324984
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.386742
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.367164
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.399063
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.339477
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.352512
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.433840
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.217289
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.199484
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.240453
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",8.316656
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.587801
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.529234
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",30.455883
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",126.316730
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.214605
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",54.794234
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",2.514582
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.207781
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",16.800367
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",123.789926
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",231.309858
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",24.815965
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",25.353395
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",4.102891
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",5.556914
"getClientID completed.",1.162133
"getClientID completed.",1.121566
"getClientID completed.",1.300715
"getClientID completed.",11.509695
"getClientID completed.",1.686211
"getClientID completed.",1.741027
"getClientID completed.",31.592449
"getClientID completed.",127.528310
"getClientID completed.",1.178973
"getClientID completed.",56.664902
"getClientID completed.",3.587500
"getClientID completed.",1.157566
"getClientID completed.",17.609086
"getClientID completed.",127.388324
"getClientID completed.",232.345991
"getClientID completed.",25.826465
"getClientID completed.",26.360855
"getClientID completed.",5.133191
"getClientID completed.",6.613539
"Read file completed.",0.012234
"Read file completed.",0.011738
"Read file completed.",0.012910
"Read file completed.",0.013215
"Read file completed.",0.012215
"Read file completed.",0.012184
"Read file completed.",0.012629
"Read file completed.",0.012828
"Read file completed.",0.012082
"Read file completed.",0.013250
"Read file completed.",0.012707
"Read file completed.",0.011809
"Read file completed.",0.012395
"Read file completed.",0.012469
"Read file completed.",0.012988
"Read file completed.",0.012383
"Read file completed.",0.012723
"Read file completed.",0.012672
"Read file completed.",0.012203
"[updateStatus] MySQL connection established.",0.135980
"[updateStatus] MySQL connection established.",0.171426
"[updateStatus] MySQL connection established.",0.134426
"[updateStatus] MySQL connection established.",0.182629
"[updateStatus] MySQL connection established.",0.157707
"[updateStatus] MySQL connection established.",0.137176
"[updateStatus] MySQL connection established.",0.186301
"[updateStatus] MySQL connection established.",0.194887
"[updateStatus] MySQL connection established.",0.126984
"[updateStatus] MySQL connection established.",0.180273
"[updateStatus] MySQL connection established.",0.132559
"[updateStatus] MySQL connection established.",0.199082
"[updateStatus] MySQL connection established.",0.179781
"[updateStatus] MySQL connection established.",0.169398
"[updateStatus] MySQL connection established.",0.155445
"[updateStatus] MySQL connection established.",0.158938
"[updateStatus] MySQL connection established.",0.152586
"[updateStatus] MySQL connection established.",0.141703
"[updateStatus] MySQL connection established.",0.153969
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.242156
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",8.471801
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.812937
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",182.521750
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",102.934598
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",78.770781
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",262.757223
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",111.682410
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.499496
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",55.066235
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",138.371816
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",198.369766
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",137.235625
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",256.225669
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",168.724657
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",260.133535
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",22.508664
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",34.710867
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",126.210625
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.260348
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.256738
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.606230
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",7.162738
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",5.183008
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",8.506227
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",5.683098
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",5.440149
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.249113
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",4.557941
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",3.690465
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.529809
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",2.173387
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",6.200371
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",4.961071
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",4.536844
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",1.374938
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",1.540262
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",2.845199
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.169887
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.162730
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.173641
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.173965
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.181832
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.185863
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.181246
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.179074
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.164109
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.164418
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.176559
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.176059
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.174437
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.183309
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.173383
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.179867
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.171945
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.180695
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.176543
"updateStatus completed.",104.411266
"updateStatus completed.",261.783797
"updateStatus completed.",107.449410
"updateStatus completed.",374.569969
"updateStatus completed.",235.960500
"updateStatus completed.",186.357723
"updateStatus completed.",386.041332
"updateStatus completed.",368.139188
"updateStatus completed.",136.918887
"updateStatus completed.",361.608996
"updateStatus completed.",300.864762
"updateStatus completed.",369.926298
"updateStatus completed.",290.414904
"updateStatus completed.",370.921744
"updateStatus completed.",424.250058
"updateStatus completed.",394.989283
"updateStatus completed.",306.206141
"updateStatus completed.",199.145324
"updateStatus completed.",298.161832
"Write file completed.",108.754230
"Write file completed.",311.927148
"Write file completed.",112.527547
"Write file completed.",414.817168
"Write file completed.",251.666387
"Write file completed.",189.251496
"Write file completed.",399.914462
"Write file completed.",377.821969
"Write file completed.",138.278098
"Write file completed.",425.040902
"Write file completed.",305.015082
"Write file completed.",407.892495
"Write file completed.",323.699908
"Write file completed.",258.020774
"Write file completed.",432.854556
"Write file completed.",401.834555
"Write file completed.",325.432320
"Write file completed.",200.577867
"Write file completed.",307.252816
"[getGroupStatus] MySQL connection established.",0.091191
"[getGroupStatus] MySQL connection established.",0.095527
"[getGroupStatus] MySQL connection established.",0.095238
"[getGroupStatus] MySQL connection established.",0.119371
"[getGroupStatus] MySQL connection established.",0.093246
"[getGroupStatus] MySQL connection established.",0.093488
"[getGroupStatus] MySQL connection established.",0.110063
"[getGroupStatus] MySQL connection established.",0.118020
"[getGroupStatus] MySQL connection established.",0.089488
"[getGroupStatus] MySQL connection established.",0.099078
"[getGroupStatus] MySQL connection established.",0.096133
"[getGroupStatus] MySQL connection established.",0.128691
"[getGroupStatus] MySQL connection established.",0.093414
"[getGroupStatus] MySQL connection established.",0.102438
"[getGroupStatus] MySQL connection established.",0.094340
"[getGroupStatus] MySQL connection established.",0.099387
"[getGroupStatus] MySQL connection established.",0.118379
"[getGroupStatus] MySQL connection established.",0.110770
"[getGroupStatus] MySQL connection established.",0.115227
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.283133
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.291199
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.295941
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.439012
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.309969
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.314840
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.370238
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.342633
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.293836
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.317070
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.309258
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.384582
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.299934
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.366930
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.316547
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.324785
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.385457
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.320113
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.379547
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.837527
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.142508
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.886988
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",6.677418
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.102090
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.051762
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",21.626203
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",79.167656
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.926887
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",24.193309
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.329777
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",2.585570
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",2.452926
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",13.345184
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",2.610294
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",7.643020
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",12.697047
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.311398
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",2.944133
"getGroupStatus completed.",1.450699
"getGroupStatus completed.",1.739684
"getGroupStatus completed.",1.478258
"getGroupStatus completed.",7.695391
"getGroupStatus completed.",1.722469
"getGroupStatus completed.",1.678992
"getGroupStatus completed.",22.343762
"getGroupStatus completed.",85.120070
"getGroupStatus completed.",1.520977
"getGroupStatus completed.",25.167086
"getGroupStatus completed.",1.969262
"getGroupStatus completed.",3.373160
"getGroupStatus completed.",3.092688
"getGroupStatus completed.",14.805020
"getGroupStatus completed.",3.303564
"getGroupStatus completed.",8.321316
"getGroupStatus completed.",13.490758
"getGroupStatus completed.",2.001270
"getGroupStatus completed.",3.724605
"Merge request completed.",10.595000
"Merge request completed.",5.414000
"Merge request completed.",8.548000
"Merge request completed.",12.698000
"Merge request completed.",11.468000
"Merge request completed.",10.926000
"Merge request completed.",10.026667
"Merge request completed.",11.974200
"Merge request completed.",11.387000
"Merge request completed.",7.942000
"Merge request completed.",10.981000
"Merge request completed.",11.678000
"Merge request completed.",11.639000
"Merge request completed.",10.449000
"Merge request completed.",9.555000
"Merge request completed.",106.586400
"Merge request completed.",159.689000
"Merge request completed.",8.212000
"Merge request completed.",11.834000
"Majority request completed.",4.637000
"Majority request completed.",1.745000
"Majority request completed.",1.804000
"Majority request completed.",1.907000
"Majority request completed.",1.845000
"Majority request completed.",1.755000
"Majority request completed.",1.422000
"Majority request completed.",1.027000
"Majority request completed.",1.873000
"Majority request completed.",1.681000
"Majority request completed.",2.061000
"Majority request completed.",2.090000
"Majority request completed.",1.830000
"Majority request completed.",1.766000
"Majority request completed.",1.154000
"Majority request completed.",3.698000
"Majority request completed.",3.581000
"Majority request completed.",1.392000
"Majority request completed.",1.548000
"Program completed. Total",114.092730
"Program completed. Total",317.613695
"Program completed. Total",118.086074
"Program completed. Total",437.169449
"Program completed. Total",257.883523
"Program completed. Total",195.508453
"Program completed. Total",414.877573
"Program completed. Total",444.433084
"Program completed. Total",143.707762
"Program completed. Total",457.479500
"Program completed. Total",313.324156
"Program completed. Total",415.569820
"Program completed. Total",304.207628
"Program completed. Total",251.044325
"Program completed. Total",263.584980
"Program completed. Total",367.495583
"Program completed. Total",368.821250
"Program completed. Total",210.523949
"Program completed. Total",320.490328
"[getClientID] MySQL connection established.",0.357621
"[getClientID] MySQL connection established.",0.376562
"[getClientID] MySQL connection established.",0.480250
"[getClientID] MySQL connection established.",0.667313
"[getClientID] MySQL connection established.",0.537438
"[getClientID] MySQL connection established.",0.592500
"[getClientID] MySQL connection established.",0.517652
"[getClientID] MySQL connection established.",0.493043
"[getClientID] MySQL connection established.",0.330539
"[getClientID] MySQL connection established.",0.273520
"[getClientID] MySQL connection established.",0.510680
"[getClientID] MySQL connection established.",0.396000
"[getClientID] MySQL connection established.",0.279789
"[getClientID] MySQL connection established.",0.543391
"[getClientID] MySQL connection established.",0.420168
"[getClientID] MySQL connection established.",0.400508
"[getClientID] MySQL connection established.",0.450305
"[getClientID] MySQL connection established.",0.471715
"[getClientID] MySQL connection established.",0.377336
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.391277
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.360113
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.376473
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",2.296867
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.354293
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.406012
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.399598
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.354121
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.395887
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.319664
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.354582
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.376855
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.324984
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.386742
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.367164
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.399063
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.339477
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.352512
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.433840
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.217289
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.199484
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.240453
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",8.316656
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.587801
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.529234
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",30.455883
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",126.316730
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.214605
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",54.794234
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",2.514582
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.207781
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",16.800367
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",123.789926
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",231.309858
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",24.815965
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",25.353395
