Description,Value
"Write file completed.",137.281113
"Write file completed.",107.426873
"Write file completed.",148.449249
"[getGroupStatus] MySQL connection established.",0.079037
"[getGroupStatus] MySQL connection established.",0.084561
"[getGroupStatus] MySQL connection established.",0.076350
"[getGroupStatus] MySQL connection established.",0.076984
"[getGroupStatus] MySQL connection established.",0.075693
"[getGroupStatus] MySQL connection established.",0.078195
"[getGroupStatus] MySQL connection established.",0.078418
"[getGroupStatus] MySQL connection established.",0.076057
"[getGroupStatus] MySQL connection established.",0.079074
"[getGroupStatus] MySQL connection established.",0.076371
"[getGroupStatus] MySQL connection established.",0.082832
"[getGroupStatus] MySQL connection established.",0.082277
"[getGroupStatus] MySQL connection established.",0.080133
"[getGroupStatus] MySQL connection established.",0.081957
"[getGroupStatus] MySQL connection established.",0.083830
"[getGroupStatus] MySQL connection established.",0.089459
"[getGroupStatus] MySQL connection established.",0.078643
"[getGroupStatus] MySQL connection established.",0.084537
"[getGroupStatus] MySQL connection established.",0.085971
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.253064
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.260854
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.258449
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.253668
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.248852
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.261742
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.261125
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.248666
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.254604
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.261529
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.259312
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.263967
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.262355
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.269635
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.266393
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.276834
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.254811
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.266248
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.266562
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.200666
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.505143
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.190223
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.186285
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.152178
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.375371
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.212311
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.152016
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.207828
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.198881
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.228525
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.414170
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.289049
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.281537
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.517943
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.401406
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.269805
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.249824
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",3.043768
"getGroupStatus completed.",1.709408
"getGroupStatus completed.",2.060967
"getGroupStatus completed.",1.694373
"getGroupStatus completed.",1.696373
"getGroupStatus completed.",1.640211
"getGroupStatus completed.",1.892242
"getGroupStatus completed.",1.743361
"getGroupStatus completed.",1.652510
"getGroupStatus completed.",1.721258
"getGroupStatus completed.",1.721643
"getGroupStatus completed.",1.762543
"getGroupStatus completed.",1.959346
"getGroupStatus completed.",1.818563
"getGroupStatus completed.",1.812051
"getGroupStatus completed.",2.142426
"getGroupStatus completed.",1.983463
"getGroupStatus completed.",1.789621
"getGroupStatus completed.",1.791381
"getGroupStatus completed.",3.767061
"Merge request completed.",46.376667
"Merge request completed.",16.483000
"Merge request completed.",10.601000
"Merge request completed.",11.570000
"Merge request completed.",18.171000
"Merge request completed.",15.117000
"Merge request completed.",15.982286
"Merge request completed.",15.135500
"Merge request completed.",15.157000
"Merge request completed.",16.014000
"Merge request completed.",16.562000
"Merge request completed.",14.590500
"Merge request completed.",12.033000
"Merge request completed.",16.005000
"Merge request completed.",15.906000
"Merge request completed.",14.736500
"Merge request completed.",13.082000
"Merge request completed.",11.430000
"Merge request completed.",10.014000
"Majority request completed.",2.195000
"Majority request completed.",2.069000
"Majority request completed.",3.170000
"Majority request completed.",3.127000
"Majority request completed.",1.995000
"Majority request completed.",5.035000
"Majority request completed.",3.211000
"Majority request completed.",3.112000
"Majority request completed.",3.081000
"Majority request completed.",3.134000
"Majority request completed.",3.257000
"Majority request completed.",2.968000
"Majority request completed.",3.209000
"Majority request completed.",1.878000
"Majority request completed.",2.830000
"Majority request completed.",2.881000
"Majority request completed.",2.966000
"Majority request completed.",1.909000
"Majority request completed.",1.678000
"Program completed. Total",103.434746
"Program completed. Total",106.239471
"Program completed. Total",80.817070
"Program completed. Total",83.215408
"Program completed. Total",68.564328
"Program completed. Total",57.646012
"Program completed. Total",104.134697
"Program completed. Total",81.742031
"Program completed. Total",73.662900
"Program completed. Total",75.772833
"Program completed. Total",61.736852
"Program completed. Total",86.081412
"Program completed. Total",95.749109
"Program completed. Total",185.689668
"Program completed. Total",174.633988
"Program completed. Total",196.040651
"Program completed. Total",142.664592
"Program completed. Total",113.534529
"Program completed. Total",155.406080
"[getClientID] MySQL connection established.",0.311883
"[getClientID] MySQL connection established.",0.332303
"[getClientID] MySQL connection established.",0.314705
"[getClientID] MySQL connection established.",0.310605
"[getClientID] MySQL connection established.",0.319119
"[getClientID] MySQL connection established.",0.326754
"[getClientID] MySQL connection established.",0.332250
"[getClientID] MySQL connection established.",0.328467
"[getClientID] MySQL connection established.",0.323422
"[getClientID] MySQL connection established.",0.328895
"[getClientID] MySQL connection established.",0.316492
"[getClientID] MySQL connection established.",0.327617
"[getClientID] MySQL connection established.",0.313982
"[getClientID] MySQL connection established.",0.315725
"[getClientID] MySQL connection established.",0.322396
"[getClientID] MySQL connection established.",0.322885
"[getClientID] MySQL connection established.",0.315398
"[getClientID] MySQL connection established.",0.323611
"[getClientID] MySQL connection established.",0.318820
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.435082
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.418461
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.413648
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.404781
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.400287
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.421193
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.412637
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.417230
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.421584
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.425773
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.414850
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.416361
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.410438
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.406717
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.393512
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.400090
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.415646
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.409330
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.417441
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.235295
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.520297
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.234297
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.235619
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.240994
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.244148
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.233713
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.292059
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.244500
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.654252
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.233551
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.300867
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.232264
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.235482
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.423494
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",3.406547
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",1.386502
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.275016
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",4.170986
"getClientID completed.",1.173896
"getClientID completed.",1.468369
"getClientID completed.",1.159869
"getClientID completed.",1.146475
"getClientID completed.",1.159678
"getClientID completed.",1.190535
"getClientID completed.",1.174857
"getClientID completed.",1.235256
"getClientID completed.",1.189703
"getClientID completed.",1.607422
"getClientID completed.",1.149518
"getClientID completed.",1.242234
"getClientID completed.",1.147059
"getClientID completed.",1.144924
"getClientID completed.",1.341523
"getClientID completed.",4.324732
"getClientID completed.",2.323189
"getClientID completed.",1.229289
"getClientID completed.",5.099051
"Read file completed.",0.013064
"Read file completed.",0.013033
"Read file completed.",0.013125
"Read file completed.",0.012963
"Read file completed.",0.011875
"Read file completed.",0.012756
"Read file completed.",0.013602
"Read file completed.",0.012916
"Read file completed.",0.012412
"Read file completed.",0.013650
"Read file completed.",0.012713
"Read file completed.",0.013209
"Read file completed.",0.013025
"Read file completed.",0.012678
"Read file completed.",0.013035
"Read file completed.",0.012791
"Read file completed.",0.013016
"Read file completed.",0.012781
"Read file completed.",0.012770
"[updateStatus] MySQL connection established.",0.149111
"[updateStatus] MySQL connection established.",0.152602
"[updateStatus] MySQL connection established.",0.144920
"[updateStatus] MySQL connection established.",0.143605
"[updateStatus] MySQL connection established.",0.143018
"[updateStatus] MySQL connection established.",0.145561
"[updateStatus] MySQL connection established.",0.146350
"[updateStatus] MySQL connection established.",0.144467
"[updateStatus] MySQL connection established.",0.140393
"[updateStatus] MySQL connection established.",0.141859
"[updateStatus] MySQL connection established.",0.138342
"[updateStatus] MySQL connection established.",0.141557
"[updateStatus] MySQL connection established.",0.141098
"[updateStatus] MySQL connection established.",0.159613
"[updateStatus] MySQL connection established.",0.154432
"[updateStatus] MySQL connection established.",0.164674
"[updateStatus] MySQL connection established.",0.159670
"[updateStatus] MySQL connection established.",0.153434
"[updateStatus] MySQL connection established.",0.161275
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",3.754516
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",5.175266
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.997387
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",2.063279
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.119619
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",13.764121
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",5.030445
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.700100
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.214258
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",15.898785
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",2.875957
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.600117
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",4.296574
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",3.471563
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",17.222877
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",51.726096
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",14.752975
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.903783
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",37.131356
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",2.469102
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",1.826000
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.276801
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.502279
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.459281
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",1.632658
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",1.392188
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.258699
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.276906
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.251740
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.615361
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.307426
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",1.315666
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.687891
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",2.852461
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",3.346131
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",1.569299
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.632721
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",3.714744
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.186488
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.180906
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.181344
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.178832
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.180395
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.182977
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.179695
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.179855
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.183133
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.182590
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.181537
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.179020
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.180104
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.178531
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.184047
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.183020
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.186283
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.184039
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.181695
"updateStatus completed.",83.422275
"updateStatus completed.",85.047477
"updateStatus completed.",65.906982
"updateStatus completed.",68.263789
"updateStatus completed.",56.136365
"updateStatus completed.",61.681402
"updateStatus completed.",84.045547
"updateStatus completed.",64.965012
"updateStatus completed.",61.930410
"updateStatus completed.",64.301864
"updateStatus completed.",50.907387
"updateStatus completed.",73.416566
"updateStatus completed.",77.673730
"updateStatus completed.",153.867578
"updateStatus completed.",141.520447
"updateStatus completed.",173.501882
"updateStatus completed.",125.892595
"updateStatus completed.",92.840705
"updateStatus completed.",130.803155
"Write file completed.",95.798084
"Write file completed.",99.897141
"Write file completed.",75.324484
"Write file completed.",77.762848
"Write file completed.",63.144813
"Write file completed.",51.730823
"Write file completed.",97.817693
"Write file completed.",76.205648
"Write file completed.",68.064098
"Write file completed.",69.813561
"Write file completed.",56.225809
"Write file completed.",80.180785
"Write file completed.",90.155521
"Write file completed.",180.078576
"Write file completed.",167.829730
"Write file completed.",196.195000
"Write file completed.",137.281113
"Write file completed.",107.426873
"Write file completed.",148.449249
"[getGroupStatus] MySQL connection established.",0.079037
"[getGroupStatus] MySQL connection established.",0.084561
"[getGroupStatus] MySQL connection established.",0.076350
"[getGroupStatus] MySQL connection established.",0.076984
"[getGroupStatus] MySQL connection established.",0.075693
"[getGroupStatus] MySQL connection established.",0.078195
"[getGroupStatus] MySQL connection established.",0.078418
"[getGroupStatus] MySQL connection established.",0.076057
"[getGroupStatus] MySQL connection established.",0.079074
"[getGroupStatus] MySQL connection established.",0.076371
"[getGroupStatus] MySQL connection established.",0.082832
"[getGroupStatus] MySQL connection established.",0.082277
"[getGroupStatus] MySQL connection established.",0.080133
"[getGroupStatus] MySQL connection established.",0.081957
"[getGroupStatus] MySQL connection established.",0.083830
"[getGroupStatus] MySQL connection established.",0.089459
"[getGroupStatus] MySQL connection established.",0.078643
"[getGroupStatus] MySQL connection established.",0.084537
"[getGroupStatus] MySQL connection established.",0.085971
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.253064
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.260854
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.258449
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.253668
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.248852
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.261742
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.261125
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.248666
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.254604
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.261529
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.259312
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.263967
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.262355
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.269635
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.266393
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.276834
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.254811
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.266248
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.266562
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.200666
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.505143
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.190223
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.186285
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.152178
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.375371
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.212311
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.152016
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.207828
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.198881
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.228525
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.414170
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.289049
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.281537
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.517943
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.401406
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.269805
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",1.249824
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",3.043768
"getGroupStatus completed.",1.709408
"getGroupStatus completed.",2.060967
"getGroupStatus completed.",1.694373
"getGroupStatus completed.",1.696373
"getGroupStatus completed.",1.640211
"getGroupStatus completed.",1.892242
"getGroupStatus completed.",1.743361
"getGroupStatus completed.",1.652510
"getGroupStatus completed.",1.721258
"getGroupStatus completed.",1.721643
"getGroupStatus completed.",1.762543
"getGroupStatus completed.",1.959346
"getGroupStatus completed.",1.818563
"getGroupStatus completed.",1.812051
"getGroupStatus completed.",2.142426
"getGroupStatus completed.",1.983463
"getGroupStatus completed.",1.789621
"getGroupStatus completed.",1.791381
"getGroupStatus completed.",3.767061
"Merge request completed.",46.376667
"Merge request completed.",16.483000
"Merge request completed.",10.601000
"Merge request completed.",11.570000
"Merge request completed.",18.171000
"Merge request completed.",15.117000
"Merge request completed.",15.982286
"Merge request completed.",15.135500
"Merge request completed.",15.157000
"Merge request completed.",16.014000
"Merge request completed.",16.562000
"Merge request completed.",14.590500
"Merge request completed.",12.033000
"Merge request completed.",16.005000
"Merge request completed.",15.906000
"Merge request completed.",14.736500
"Merge request completed.",13.082000
"Merge request completed.",11.430000
"Merge request completed.",10.014000
"Majority request completed.",2.195000
"Majority request completed.",2.069000
"Majority request completed.",3.170000
"Majority request completed.",3.127000
"Majority request completed.",1.995000
"Majority request completed.",5.035000
"Majority request completed.",3.211000
"Majority request completed.",3.112000
"Majority request completed.",3.081000
"Majority request completed.",3.134000
"Majority request completed.",3.257000
"Majority request completed.",2.968000
"Majority request completed.",3.209000
"Majority request completed.",1.878000
"Majority request completed.",2.830000
"Majority request completed.",2.881000
"Majority request completed.",2.966000
"Majority request completed.",1.909000
"Majority request completed.",1.678000
"Program completed. Total",103.434746
"Program completed. Total",106.239471
"Program completed. Total",80.817070
"Program completed. Total",83.215408
"Program completed. Total",68.564328
"Program completed. Total",57.646012
"Program completed. Total",104.134697
"Program completed. Total",81.742031
"Program completed. Total",73.662900
"Program completed. Total",75.772833
"Program completed. Total",61.736852
"Program completed. Total",86.081412
"Program completed. Total",95.749109
"Program completed. Total",185.689668
"Program completed. Total",174.633988
"Program completed. Total",196.040651
"Program completed. Total",142.664592
"Program completed. Total",113.534529
"Program completed. Total",155.406080
"[getClientID] MySQL connection established.",0.311883
"[getClientID] MySQL connection established.",0.332303
"[getClientID] MySQL connection established.",0.314705
"[getClientID] MySQL connection established.",0.310605
"[getClientID] MySQL connection established.",0.319119
"[getClientID] MySQL connection established.",0.326754
"[getClientID] MySQL connection established.",0.332250
"[getClientID] MySQL connection established.",0.328467
"[getClientID] MySQL connection established.",0.323422
"[getClientID] MySQL connection established.",0.328895
"[getClientID] MySQL connection established.",0.316492
"[getClientID] MySQL connection established.",0.327617
"[getClientID] MySQL connection established.",0.313982
"[getClientID] MySQL connection established.",0.315725
"[getClientID] MySQL connection established.",0.322396
"[getClientID] MySQL connection established.",0.322885
"[getClientID] MySQL connection established.",0.315398
"[getClientID] MySQL connection established.",0.323611
"[getClientID] MySQL connection established.",0.318820
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.435082
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.418461
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.413648
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.404781
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.400287
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.421193
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.412637
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.417230
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.421584
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.425773
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.414850
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.416361
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.410438
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.406717
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.393512
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.400090
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.415646
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.409330
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",0.417441
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.235295
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.520297
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.234297
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.235619
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.240994
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.244148
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.233713
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.292059
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.244500
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.654252
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.233551
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.300867
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.232264
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.235482
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.423494
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",3.406547
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",1.386502
