Description,Value
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.277000
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.232250
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.222500
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.243000
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.188750
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.199875
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.180875
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.179125
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.211000
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.198500
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.319750
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.241250
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.163375
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.265875
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.179750
"getGroupStatus completed.",0.635500
"getGroupStatus completed.",0.648750
"getGroupStatus completed.",0.908625
"getGroupStatus completed.",0.795000
"getGroupStatus completed.",0.733625
"getGroupStatus completed.",0.711375
"getGroupStatus completed.",0.589625
"getGroupStatus completed.",0.615625
"getGroupStatus completed.",0.538250
"getGroupStatus completed.",0.665250
"getGroupStatus completed.",0.633375
"getGroupStatus completed.",0.614125
"getGroupStatus completed.",0.963375
"getGroupStatus completed.",0.735875
"getGroupStatus completed.",0.578875
"getGroupStatus completed.",0.895125
"getGroupStatus completed.",0.564375
"Merge request completed.",4.720000
"Merge request completed.",4.307667
"Merge request completed.",4.686500
"Merge request completed.",3.951000
"Merge request completed.",5.179500
"Merge request completed.",4.656000
"Merge request completed.",4.615000
"Merge request completed.",4.413000
"Merge request completed.",2.972000
"Merge request completed.",4.535500
"Merge request completed.",4.102000
"Merge request completed.",4.407000
"Merge request completed.",5.261375
"Merge request completed.",4.224000
"Merge request completed.",3.555500
"Merge request completed.",4.935857
"Merge request completed.",4.287500
"Majority request completed.",3.118000
"Majority request completed.",1.711000
"Majority request completed.",2.740000
"Majority request completed.",1.752000
"Majority request completed.",2.612000
"Majority request completed.",2.898000
"Majority request completed.",3.009000
"Majority request completed.",2.892000
"Majority request completed.",1.784000
"Majority request completed.",2.828000
"Majority request completed.",3.189000
"Majority request completed.",2.580000
"Majority request completed.",2.818000
"Majority request completed.",2.823000
"Majority request completed.",2.989000
"Majority request completed.",1.598000
"Majority request completed.",2.964000
"Program completed. Total",41.411000
"Program completed. Total",33.582875
"Program completed. Total",38.764125
"Program completed. Total",82.888500
"Program completed. Total",44.204500
"Program completed. Total",22.813750
"Program completed. Total",28.601250
"Program completed. Total",28.717125
"Program completed. Total",15.166500
"Program completed. Total",36.612750
"Program completed. Total",30.171250
"Program completed. Total",27.842875
"Program completed. Total",253.713625
"Program completed. Total",71.310875
"Program completed. Total",34.727125
"Program completed. Total",482.041625
"Program completed. Total",35.779875
"[getClientID] MySQL connection established.",0.667875
"[getClientID] MySQL connection established.",0.716125
"[getClientID] MySQL connection established.",0.718375
"[getClientID] MySQL connection established.",0.656000
"[getClientID] MySQL connection established.",0.761875
"[getClientID] MySQL connection established.",0.606750
"[getClientID] MySQL connection established.",0.701125
"[getClientID] MySQL connection established.",0.675000
"[getClientID] MySQL connection established.",0.739000
"[getClientID] MySQL connection established.",0.790250
"[getClientID] MySQL connection established.",0.733000
"[getClientID] MySQL connection established.",0.686250
"[getClientID] MySQL connection established.",0.691125
"[getClientID] MySQL connection established.",0.687250
"[getClientID] MySQL connection established.",0.595500
"[getClientID] MySQL connection established.",0.658250
"[getClientID] MySQL connection established.",0.670500
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.271500
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.459625
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.823750
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.537375
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",2.345250
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.418375
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",2.075750
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",2.583125
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.243375
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.555875
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.517875
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.419500
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",2.158750
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.999500
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.933625
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",2.165625
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",2.558250
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.191125
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.202625
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.198125
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.196625
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.215000
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.186875
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.198125
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.223625
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.209000
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.230625
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.198125
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.223875
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.228750
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.188375
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.176125
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.170750
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.218625
"getClientID completed.",2.340500
"getClientID completed.",2.561125
"getClientID completed.",2.928125
"getClientID completed.",2.590000
"getClientID completed.",3.491750
"getClientID completed.",2.345000
"getClientID completed.",3.163000
"getClientID completed.",3.706000
"getClientID completed.",2.413875
"getClientID completed.",2.752125
"getClientID completed.",2.634125
"getClientID completed.",2.536375
"getClientID completed.",3.255250
"getClientID completed.",3.064375
"getClientID completed.",2.886625
"getClientID completed.",3.152625
"getClientID completed.",3.662375
"Read file completed.",0.018750
"Read file completed.",0.009875
"Read file completed.",0.017000
"Read file completed.",0.021000
"Read file completed.",0.009625
"Read file completed.",0.014500
"Read file completed.",0.009875
"Read file completed.",0.010750
"Read file completed.",0.012375
"Read file completed.",0.017500
"Read file completed.",0.009875
"Read file completed.",0.010500
"Read file completed.",0.009625
"Read file completed.",0.017875
"Read file completed.",0.014000
"Read file completed.",0.007250
"Read file completed.",0.010750
"[updateStatus] MySQL connection established.",0.119375
"[updateStatus] MySQL connection established.",0.120875
"[updateStatus] MySQL connection established.",0.103000
"[updateStatus] MySQL connection established.",0.112250
"[updateStatus] MySQL connection established.",0.100875
"[updateStatus] MySQL connection established.",0.096125
"[updateStatus] MySQL connection established.",0.115875
"[updateStatus] MySQL connection established.",0.108750
"[updateStatus] MySQL connection established.",0.118250
"[updateStatus] MySQL connection established.",0.151125
"[updateStatus] MySQL connection established.",0.104250
"[updateStatus] MySQL connection established.",0.124500
"[updateStatus] MySQL connection established.",0.106750
"[updateStatus] MySQL connection established.",0.101125
"[updateStatus] MySQL connection established.",0.093625
"[updateStatus] MySQL connection established.",0.242500
"[updateStatus] MySQL connection established.",0.124500
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.213125
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.351375
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.335125
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.246625
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.409875
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.192250
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.415750
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.303000
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.501000
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.275250
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.345125
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.371125
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.198250
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.211875
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.323500
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.530000
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.291500
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.216000
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.221500
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.237750
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.251500
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.218875
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.196375
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.213750
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.229625
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.226625
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.291750
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.207375
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.223125
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.192250
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.201375
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.187750
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.296250
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.191125
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.198875
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.178250
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.201625
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.195250
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.210750
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.189375
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.181500
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.197750
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.208625
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.219000
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.187875
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.179000
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.175125
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.185250
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.170625
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.197375
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.165375
"updateStatus completed.",34.259750
"updateStatus completed.",25.417875
"updateStatus completed.",29.152250
"updateStatus completed.",75.462625
"updateStatus completed.",34.908625
"updateStatus completed.",16.236750
"updateStatus completed.",19.978750
"updateStatus completed.",19.731250
"updateStatus completed.",8.278750
"updateStatus completed.",28.886875
"updateStatus completed.",23.168750
"updateStatus completed.",21.064750
"updateStatus completed.",240.829000
"updateStatus completed.",60.863625
"updateStatus completed.",26.984250
"updateStatus completed.",380.610375
"updateStatus completed.",27.493750
"Write file completed.",34.602000
"Write file completed.",25.710250
"Write file completed.",29.461625
"Write file completed.",75.809125
"Write file completed.",35.243250
"Write file completed.",16.512375
"Write file completed.",20.292875
"Write file completed.",20.130875
"Write file completed.",8.618375
"Write file completed.",29.200750
"Write file completed.",23.476500
"Write file completed.",21.352000
"Write file completed.",241.121250
"Write file completed.",61.205500
"Write file completed.",27.291875
"Write file completed.",469.941875
"Write file completed.",27.781625
"[getGroupStatus] MySQL connection established.",0.079625
"[getGroupStatus] MySQL connection established.",0.073000
"[getGroupStatus] MySQL connection established.",0.100000
"[getGroupStatus] MySQL connection established.",0.077125
"[getGroupStatus] MySQL connection established.",0.081000
"[getGroupStatus] MySQL connection established.",0.071625
"[getGroupStatus] MySQL connection established.",0.060875
"[getGroupStatus] MySQL connection established.",0.073875
"[getGroupStatus] MySQL connection established.",0.061875
"[getGroupStatus] MySQL connection established.",0.086000
"[getGroupStatus] MySQL connection established.",0.063000
"[getGroupStatus] MySQL connection established.",0.068000
"[getGroupStatus] MySQL connection established.",0.092000
"[getGroupStatus] MySQL connection established.",0.070125
"[getGroupStatus] MySQL connection established.",0.082625
"[getGroupStatus] MySQL connection established.",0.121625
"[getGroupStatus] MySQL connection established.",0.055750
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.242375
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.248750
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.310625
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.283125
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.264500
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.268500
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.230875
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.226250
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.203875
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.236625
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.209000
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.236250
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.329750
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.268375
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.190250
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.319375
"[getGroupStatus] SELECT table_name FROM table_registry WHERE id = :job_id /",0.232125
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.192875
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.210250
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.277000
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.232250
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.222500
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.243000
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.188750
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.199875
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.180875
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.179125
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.211000
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.198500
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.319750
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.241250
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.163375
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.265875
"[getGroupStatus] SELECT status FROM `matrix` WHERE group_id = :group_id /",0.179750
"getGroupStatus completed.",0.635500
"getGroupStatus completed.",0.648750
"getGroupStatus completed.",0.908625
"getGroupStatus completed.",0.795000
"getGroupStatus completed.",0.733625
"getGroupStatus completed.",0.711375
"getGroupStatus completed.",0.589625
"getGroupStatus completed.",0.615625
"getGroupStatus completed.",0.538250
"getGroupStatus completed.",0.665250
"getGroupStatus completed.",0.633375
"getGroupStatus completed.",0.614125
"getGroupStatus completed.",0.963375
"getGroupStatus completed.",0.735875
"getGroupStatus completed.",0.578875
"getGroupStatus completed.",0.895125
"getGroupStatus completed.",0.564375
"Merge request completed.",4.720000
"Merge request completed.",4.307667
"Merge request completed.",4.686500
"Merge request completed.",3.951000
"Merge request completed.",5.179500
"Merge request completed.",4.656000
"Merge request completed.",4.615000
"Merge request completed.",4.413000
"Merge request completed.",2.972000
"Merge request completed.",4.535500
"Merge request completed.",4.102000
"Merge request completed.",4.407000
"Merge request completed.",5.261375
"Merge request completed.",4.224000
"Merge request completed.",3.555500
"Merge request completed.",4.935857
"Merge request completed.",4.287500
"Majority request completed.",3.118000
"Majority request completed.",1.711000
"Majority request completed.",2.740000
"Majority request completed.",1.752000
"Majority request completed.",2.612000
"Majority request completed.",2.898000
"Majority request completed.",3.009000
"Majority request completed.",2.892000
"Majority request completed.",1.784000
"Majority request completed.",2.828000
"Majority request completed.",3.189000
"Majority request completed.",2.580000
"Majority request completed.",2.818000
"Majority request completed.",2.823000
"Majority request completed.",2.989000
"Majority request completed.",1.598000
"Majority request completed.",2.964000
"Program completed. Total",41.411000
"Program completed. Total",33.582875
"Program completed. Total",38.764125
"Program completed. Total",82.888500
"Program completed. Total",44.204500
"Program completed. Total",22.813750
"Program completed. Total",28.601250
"Program completed. Total",28.717125
"Program completed. Total",15.166500
"Program completed. Total",36.612750
"Program completed. Total",30.171250
"Program completed. Total",27.842875
"Program completed. Total",253.713625
"Program completed. Total",71.310875
"Program completed. Total",34.727125
"Program completed. Total",482.041625
"Program completed. Total",35.779875
"[getClientID] MySQL connection established.",0.667875
"[getClientID] MySQL connection established.",0.716125
"[getClientID] MySQL connection established.",0.718375
"[getClientID] MySQL connection established.",0.656000
"[getClientID] MySQL connection established.",0.761875
"[getClientID] MySQL connection established.",0.606750
"[getClientID] MySQL connection established.",0.701125
"[getClientID] MySQL connection established.",0.675000
"[getClientID] MySQL connection established.",0.739000
"[getClientID] MySQL connection established.",0.790250
"[getClientID] MySQL connection established.",0.733000
"[getClientID] MySQL connection established.",0.686250
"[getClientID] MySQL connection established.",0.691125
"[getClientID] MySQL connection established.",0.687250
"[getClientID] MySQL connection established.",0.595500
"[getClientID] MySQL connection established.",0.658250
"[getClientID] MySQL connection established.",0.670500
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.271500
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.459625
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.823750
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.537375
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",2.345250
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.418375
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",2.075750
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",2.583125
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.243375
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.555875
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.517875
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.419500
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",2.158750
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.999500
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",1.933625
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",2.165625
"[getClientID] SELECT table_name FROM table_registry WHERE id = :job_id /",2.558250
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.191125
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.202625
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.198125
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.196625
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.215000
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.186875
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.198125
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.223625
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.209000
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.230625
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.198125
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.223875
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.228750
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.188375
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.176125
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.170750
"[getClientID] SELECT client FROM `matrix` WHERE id = :sub_job_id /",0.218625
"getClientID completed.",2.340500
"getClientID completed.",2.561125
"getClientID completed.",2.928125
"getClientID completed.",2.590000
"getClientID completed.",3.491750
"getClientID completed.",2.345000
"getClientID completed.",3.163000
"getClientID completed.",3.706000
"getClientID completed.",2.413875
"getClientID completed.",2.752125
"getClientID completed.",2.634125
"getClientID completed.",2.536375
"getClientID completed.",3.255250
"getClientID completed.",3.064375
"getClientID completed.",2.886625
"getClientID completed.",3.152625
"getClientID completed.",3.662375
"Read file completed.",0.018750
"Read file completed.",0.009875
"Read file completed.",0.017000
"Read file completed.",0.021000
"Read file completed.",0.009625
"Read file completed.",0.014500
"Read file completed.",0.009875
"Read file completed.",0.010750
"Read file completed.",0.012375
"Read file completed.",0.017500
"Read file completed.",0.009875
"Read file completed.",0.010500
"Read file completed.",0.009625
"Read file completed.",0.017875
"Read file completed.",0.014000
"Read file completed.",0.007250
"Read file completed.",0.010750
"[updateStatus] MySQL connection established.",0.119375
"[updateStatus] MySQL connection established.",0.120875
"[updateStatus] MySQL connection established.",0.103000
"[updateStatus] MySQL connection established.",0.112250
"[updateStatus] MySQL connection established.",0.100875
"[updateStatus] MySQL connection established.",0.096125
"[updateStatus] MySQL connection established.",0.115875
"[updateStatus] MySQL connection established.",0.108750
"[updateStatus] MySQL connection established.",0.118250
"[updateStatus] MySQL connection established.",0.151125
"[updateStatus] MySQL connection established.",0.104250
"[updateStatus] MySQL connection established.",0.124500
"[updateStatus] MySQL connection established.",0.106750
"[updateStatus] MySQL connection established.",0.101125
"[updateStatus] MySQL connection established.",0.093625
"[updateStatus] MySQL connection established.",0.242500
"[updateStatus] MySQL connection established.",0.124500
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.213125
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.351375
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.335125
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.246625
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.409875
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.192250
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.415750
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.303000
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.501000
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.275250
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.345125
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.371125
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.198250
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.211875
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.323500
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",1.530000
"[updateStatus] SELECT table_name FROM table_registry WHERE id = :job_id FOR UPDATE /",0.291500
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.216000
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.221500
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.237750
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.251500
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.218875
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.196375
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.213750
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.229625
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.226625
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.291750
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.207375
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.223125
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.192250
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.201375
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.187750
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.296250
"[updateStatus] UPDATE `matrix` SET status = :status WHERE id = :sub_job_id /",0.191125
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.198875
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.178250
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.201625
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.195250
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.210750
"[updateStatus] UPDATE table_registry SET status = :status WHERE id = :job_id /",0.189375
